epoch,train_loss,val_loss,val_acc,val_f1_macro,lr,elapsed_sec
1,1.1461608541781472,1.249895985479708,0.6995884773662552,0.6043821483133077,9.990133642141359e-05,35
2,0.499027008505629,1.1506762776845767,0.7037037037037037,0.6081468926553673,9.96057350657239e-05,33
3,0.47441400672015793,0.9585715738343604,0.808641975308642,0.7672855674763934,9.911436253643444e-05,33
4,0.4707869586684893,1.0144857624430714,0.8065843621399177,0.763929974346641,9.842915805643155e-05,35
5,0.4684610316147059,1.0195186491365786,0.7962962962962963,0.7573877193176983,9.755282581475769e-05,35
6,0.46832429867709663,0.9783382356902699,0.808641975308642,0.7576975609536569,9.648882429441257e-05,35
7,0.4677054661726822,0.963134652302589,0.8148148148148148,0.7672876419943249,9.524135262330098e-05,34
8,0.46863837200118263,0.9662414877503006,0.8106995884773662,0.7600178336066039,9.381533400219317e-05,33
9,0.4675140580471776,0.9824941967740471,0.8106995884773662,0.7596643441704403,9.221639627510075e-05,34
10,0.46746854854957876,0.9413415208274936,0.823045267489712,0.7803995744865684,9.045084971874735e-05,32
11,0.4678210359215443,0.981430196467741,0.8168724279835391,0.7797243988537962,8.852566213878945e-05,34
12,0.467592030513927,0.9922621721102868,0.8024691358024691,0.7800761479871128,8.644843137107056e-05,35
13,0.5907650906620148,1.1494718819488714,0.6934156378600823,0.5890076395515427,8.422735529643442e-05,34
14,0.4720925269836625,0.8797257255624842,0.8106995884773662,0.7535952872290204,8.187119948743447e-05,36
15,0.4694607199237169,0.9768739254386337,0.8065843621399177,0.7471082097639861,7.938926261462366e-05,35
16,0.46816403807649004,0.9832553002569411,0.808641975308642,0.7517575358597883,7.679133974894982e-05,34
17,0.4678137683997664,0.9929473400115967,0.808641975308642,0.7561357458454749,7.408768370508575e-05,35
18,0.46748426029281465,1.0140568989294547,0.8106995884773662,0.75857754667142,7.128896457825361e-05,34
19,0.4674605968522579,1.0381399135530731,0.8106995884773662,0.76089174337814,6.840622763423389e-05,34
20,0.4674104327577391,1.0010379832467915,0.8106995884773662,0.76089174337814,6.545084971874736e-05,35
21,0.46728739672661296,0.9925290051801705,0.8106995884773662,0.76089174337814,6.243449435824272e-05,34
22,0.4672660794588308,1.0412408724243258,0.8024691358024691,0.7544948018115378,5.9369065729286224e-05,34
23,0.46726417500376993,0.9774012057869522,0.8106995884773662,0.759180599292782,5.626666167821521e-05,35
24,0.4672229348908157,0.985186587145299,0.8106995884773662,0.7602604976552891,5.3139525976465657e-05,34
25,0.46719690763697713,1.0031919685410864,0.8106995884773662,0.7602604976552891,4.999999999999998e-05,34
26,0.46718954693336917,0.9810255169868469,0.8106995884773662,0.7558780231128475,4.6860474023534314e-05,34
27,0.46719079419507836,0.9944530931519874,0.8106995884773662,0.7602604976552891,4.3733338321784775e-05,33
28,0.46713450360086645,1.0035786224000247,0.8106995884773662,0.7602604976552891,4.063093427071375e-05,35
29,0.4671405373740631,0.9842632125925135,0.8106995884773662,0.7602604976552891,3.756550564175724e-05,35
30,0.46712919577640405,0.998337741251345,0.8106995884773662,0.7602604976552891,3.454915028125263e-05,34
31,0.4671152281667165,1.0059069807146803,0.8106995884773662,0.7602604976552891,3.1593772365766105e-05,35
32,0.4671172680615086,1.0013633730970783,0.8106995884773662,0.76089174337814,2.8711035421746357e-05,35
33,0.4671259397294734,1.025441653198666,0.8106995884773662,0.7602604976552891,2.591231629491422e-05,34
34,0.46710833838092924,1.0096214943461947,0.8106995884773662,0.7602604976552891,2.3208660251050148e-05,35
35,0.46709672873862684,0.993221812778049,0.8106995884773662,0.7602604976552891,2.061073738537634e-05,34
36,0.46709174602239695,1.0059460637010174,0.8106995884773662,0.76089174337814,1.8128800512565503e-05,33
37,0.4671009711998328,0.9960357848508858,0.808641975308642,0.7566341657364182,1.5772644703565555e-05,34
38,0.46708660830177656,1.0090074097668682,0.8106995884773662,0.7597237290025785,1.3551568628929426e-05,34
39,0.46712555190270144,0.9329755041334364,0.8106995884773662,0.7555736489439435,1.1474337861210536e-05,35
40,0.46708504340811985,0.960929775679553,0.8106995884773662,0.7570029798452809,9.549150281252626e-06,34
41,0.46707936995072924,0.9716640114784241,0.8106995884773662,0.759180599292782,7.783603724899252e-06,34
42,0.4670783484023213,0.9799265530374315,0.8106995884773662,0.7602604976552891,6.184665997806817e-06,34
43,0.46706805320547506,0.9817285861498044,0.8106995884773662,0.7602604976552891,4.75864737669903e-06,34
44,0.4670696992072758,0.9874261529357345,0.8106995884773662,0.7602604976552891,3.5111757055874303e-06,35
45,0.46707396922351224,0.9868578690069693,0.8106995884773662,0.7602604976552891,2.4471741852423216e-06,36
46,0.4670668501992599,0.9870079167095231,0.8106995884773662,0.7602604976552891,1.5708419435684504e-06,35
47,0.4670777608897076,0.9872068093146806,0.8106995884773662,0.7602604976552891,8.856374635655631e-07,34
48,0.4670677909479757,0.987143913168966,0.8106995884773662,0.7602604976552891,3.942649342761114e-07,35
49,0.4670647365404151,0.987307862735089,0.8106995884773662,0.7602604976552891,9.866357858642197e-08,35
50,0.46706425842538496,0.987259042115859,0.8106995884773662,0.7602604976552891,0.0,33
