epoch,train_loss,val_loss,val_acc,val_f1_macro,lr,elapsed_sec
1,0.8845749240370441,1.1995251693843323,0.6934156378600823,0.5960893607691318,9.990133642141359e-05,42
2,0.48837154654225085,1.0899279107772764,0.7263374485596708,0.7139771029553947,9.96057350657239e-05,47
3,0.47654764764763674,1.0903518602190685,0.7263374485596708,0.7207997163471825,9.911436253643444e-05,43
4,0.4718351672440694,1.048907120041396,0.7489711934156379,0.7632176135944586,9.842915805643155e-05,43
5,0.4707184033684098,1.0744319217195235,0.7098765432098766,0.7156795003582641,9.755282581475769e-05,46
6,0.47146701673206404,0.9294582710835179,0.8148148148148148,0.812154291880699,9.648882429441257e-05,45
7,0.4697258801311034,1.0565231356601166,0.7839506172839507,0.8030071774512565,9.524135262330098e-05,44
8,0.4775855001585421,1.0029103608778964,0.7921810699588477,0.8103596455834327,9.381533400219317e-05,44
9,0.47933135181298214,1.02260215304516,0.7880658436213992,0.7477149717504106,9.221639627510075e-05,44
10,0.4747263104413871,1.4173713054186032,0.5740740740740741,0.5849158280449044,9.045084971874735e-05,43
11,0.4791763644608563,0.9113955777368428,0.8395061728395061,0.8139228668522773,8.852566213878945e-05,44
12,0.47200689759672776,0.9876498219407635,0.7777777777777778,0.7607466385048298,8.644843137107056e-05,44
13,0.4689372803055635,0.9096561957288671,0.8436213991769548,0.8191369545082086,8.422735529643442e-05,44
14,0.4702586185879282,0.9437461852291484,0.823045267489712,0.7954260407672561,8.187119948743447e-05,46
15,0.47094093143440574,0.8948369222413365,0.8395061728395061,0.8060292268092897,7.938926261462366e-05,43
16,0.46813276946221505,0.9092332333203696,0.8374485596707819,0.8127604263319755,7.679133974894982e-05,43
17,0.46831727707955917,0.9252401161095734,0.8353909465020576,0.8131073425014643,7.408768370508575e-05,45
18,0.46769875323261284,0.9202485565295435,0.8333333333333334,0.807482402870858,7.128896457825361e-05,43
19,0.46762523168175607,0.8741537236873015,0.8641975308641975,0.8420165795715174,6.840622763423389e-05,45
20,0.46746617916947575,0.867309592633581,0.8641975308641975,0.8454922731108581,6.545084971874736e-05,44
21,0.4674088121811823,0.8655517481482078,0.8641975308641975,0.8454922731108581,6.243449435824272e-05,43
22,0.46751232592856257,0.895255738815653,0.8497942386831275,0.8261823676934763,5.9369065729286224e-05,44
23,0.46742787858780643,0.9307264799689069,0.8395061728395061,0.8141975018823784,5.626666167821521e-05,45
24,0.46743496344734614,0.929576160731139,0.8415637860082305,0.8193631684686258,5.3139525976465657e-05,45
25,0.46748879450539055,1.005822697784675,0.7962962962962963,0.7820719141888199,4.999999999999998e-05,44
26,0.4797056082318486,0.9795475077236631,0.8065843621399177,0.7910903018670405,4.6860474023534314e-05,44
27,0.4717702808463556,0.8637440727080827,0.8683127572016461,0.8457554622132846,4.3733338321784775e-05,45
28,0.46778745416821726,0.8822295332151185,0.8641975308641975,0.8412618370558305,4.063093427071375e-05,43
29,0.4676136170160953,0.9309121566544835,0.8395061728395061,0.8150558111949148,3.756550564175724e-05,45
30,0.4673803462190191,0.9249145245110547,0.8395061728395061,0.8153665451430316,3.454915028125263e-05,44
31,0.46736911537025644,0.9235404071248607,0.8395061728395061,0.8154224469236796,3.1593772365766105e-05,43
32,0.4673703203006235,0.9244051487357529,0.8395061728395061,0.8154224469236796,2.8711035421746357e-05,44
33,0.4675197997164879,0.9537524773505489,0.8333333333333334,0.8098279782697468,2.591231629491422e-05,46
34,0.4673786822535711,0.9751909605760143,0.8271604938271605,0.8009645849585285,2.3208660251050148e-05,44
35,0.46740785894751136,0.9559195358076213,0.8333333333333334,0.8103090494861122,2.061073738537634e-05,45
36,0.4676401443878614,0.9346311665120929,0.8395061728395061,0.8162290154527305,1.8128800512565503e-05,45
37,0.4672917107633325,0.9295376894895923,0.8395061728395061,0.8158134966281207,1.5772644703565555e-05,45
38,0.4683914685584219,1.0611180216687206,0.808641975308642,0.7524995622330073,1.3551568628929426e-05,45
39,0.4675459966041467,0.9463053284358586,0.8251028806584362,0.780616075853421,1.1474337861210536e-05,45
40,0.4673325571595536,0.9372369149094256,0.823045267489712,0.779257716957504,9.549150281252626e-06,43
41,0.46727653873736424,0.9363863917044651,0.8271604938271605,0.7858004463050308,7.783603724899252e-06,45
42,0.46725377835564685,0.9369803280742081,0.8251028806584362,0.784418465021002,6.184665997806817e-06,45
43,0.46732811319117123,0.9384266650725784,0.8251028806584362,0.784418465021002,4.75864737669903e-06,44
44,0.46728246171759996,0.9409589122352287,0.823045267489712,0.7830833964577953,3.5111757055874303e-06,44
45,0.46724096090409367,0.9410095388997238,0.8209876543209876,0.7825063054528546,2.4471741852423216e-06,44
46,0.46731179453223254,0.9406177801359829,0.8209876543209876,0.7825063054528546,1.5708419435684504e-06,44
47,0.4673881985948496,0.9403687704492498,0.8209876543209876,0.7825096235935773,8.856374635655631e-07,43
48,0.4672953768455671,0.9401183931670561,0.8209876543209876,0.7825096235935773,3.942649342761114e-07,45
49,0.46726681251664537,0.9399592615204093,0.8209876543209876,0.7825096235935773,9.866357858642197e-08,46
50,0.4672857055586509,0.9399192075670502,0.8209876543209876,0.7825096235935773,0.0,43
