epoch,train_loss,val_loss,val_acc,val_f1_macro,lr,elapsed_sec
1,1.6354991676420811,1.937551956117889,0.3436213991769547,0.3148189369123183,9.990133642141359e-05,48
2,0.809334523487467,1.7051706510316198,0.49382716049382713,0.4403536008895437,9.96057350657239e-05,45
3,0.6841741602017763,1.6433397509433605,0.5308641975308642,0.47161190525346314,9.911436253643444e-05,46
4,0.6236780017629053,1.5441140471171941,0.5720164609053497,0.5188951729274309,9.842915805643155e-05,46
5,0.6067418586214873,1.495033212159396,0.5823045267489712,0.524319898276346,9.755282581475769e-05,46
6,0.5930787518789405,1.4439919696423251,0.5864197530864198,0.5177559636370581,9.648882429441257e-05,46
7,0.5863958883309024,1.3735821715598244,0.6193415637860082,0.5444658231140069,9.524135262330098e-05,47
8,0.5585583147596056,1.3895596231452723,0.6213991769547325,0.5528355952379959,9.381533400219317e-05,46
9,0.559949612517613,1.3411731035621077,0.6502057613168725,0.5784732916412122,9.221639627510075e-05,46
10,0.5502133677603871,1.3204611912676336,0.6481481481481481,0.5719668482676429,9.045084971874735e-05,47
11,0.5467668648363041,1.2795273600291814,0.6604938271604939,0.5905247740232586,8.852566213878945e-05,46
12,0.5393939553780648,1.3004992783314897,0.6502057613168725,0.576363350216514,8.644843137107056e-05,46
13,0.5368350213710283,1.2499546828093353,0.6810699588477366,0.6021764290489682,8.422735529643442e-05,46
14,0.5325040433017887,1.2392343469117404,0.6748971193415638,0.597551938270861,8.187119948743447e-05,46
15,0.5259141285998766,1.2281342681052754,0.6707818930041153,0.5935218696869855,7.938926261462366e-05,47
16,0.524722318540012,1.1578923620804837,0.6995884773662552,0.6194959708683739,7.679133974894982e-05,47
17,0.519195583196859,1.1969366672107713,0.6893004115226338,0.6072104369251059,7.408768370508575e-05,47
18,0.5153680522786155,1.1507482960390947,0.7016460905349794,0.6271760247370335,7.128896457825361e-05,47
19,0.5138298448757211,1.1389920046790638,0.6872427983539094,0.6076461381819879,6.840622763423389e-05,46
20,0.5130519255914966,1.1465791274981243,0.7037037037037037,0.6324101900686271,6.545084971874736e-05,47
21,0.5100974691742568,1.1469135907451802,0.6954732510288066,0.6195734159562065,6.243449435824272e-05,45
22,0.5078692161843011,1.1301787816938549,0.7016460905349794,0.6313510586344281,5.9369065729286224e-05,48
23,0.5074599750409754,1.1023280645103612,0.7139917695473251,0.6458996804902915,5.626666167821521e-05,47
24,0.5060804989785617,1.104726100164186,0.7057613168724279,0.6397560699925765,5.3139525976465657e-05,50
25,0.504916720198786,1.0781981753714291,0.7139917695473251,0.6474531693206391,4.999999999999998e-05,46
26,0.5063913140231133,1.1003178878085604,0.7181069958847737,0.655558907704483,4.6860474023534314e-05,46
27,0.507053674119279,1.0837378163396576,0.7160493827160493,0.6533313141804409,4.3733338321784775e-05,47
28,0.5016922467797187,1.0802633350278124,0.7139917695473251,0.6484716728048583,4.063093427071375e-05,46
29,0.502885736785774,1.0427402069048626,0.7263374485596708,0.6606690047807733,3.756550564175724e-05,46
30,0.5005961639238379,1.0679932332333224,0.7304526748971193,0.6690609112457342,3.454915028125263e-05,46
31,0.4994463000525507,1.0468350067550753,0.7283950617283951,0.6667447920587024,3.1593772365766105e-05,46
32,0.49735667283691287,1.034074928534865,0.7304526748971193,0.670180140861458,2.8711035421746357e-05,43
33,0.49893095200728055,1.0414164041786036,0.7304526748971193,0.669811415423552,2.591231629491422e-05,46
34,0.49912321552847216,1.0531373409086784,0.7263374485596708,0.6649276529760246,2.3208660251050148e-05,46
35,0.49587979514708125,1.0762908198705916,0.7325102880658436,0.6797513607267687,2.061073738537634e-05,47
36,0.4959962174127465,1.019583478140733,0.7325102880658436,0.6768952220217024,1.8128800512565503e-05,48
37,0.49709612703957895,1.052117469870014,0.7283950617283951,0.6691893863583962,1.5772644703565555e-05,46
38,0.49510761756154337,1.0221316054034135,0.7386831275720165,0.6815156900241421,1.3551568628929426e-05,48
39,0.49471752403580305,1.0257988913069047,0.7325102880658436,0.6749755894060343,1.1474337861210536e-05,47
40,0.4954975760294452,1.026755420514095,0.7345679012345679,0.6766022189772907,9.549150281252626e-06,43
41,0.49155411813105193,1.017882475637114,0.7407407407407407,0.683134513491479,7.783603724899252e-06,45
42,0.49461137146829914,1.006570409845423,0.7510288065843621,0.7017891755450686,6.184665997806817e-06,47
43,0.495857707205049,1.0176289790451771,0.7407407407407407,0.6877340742722441,4.75864737669903e-06,46
44,0.4951324240805305,1.0232467800992016,0.7366255144032922,0.6802659124271302,3.5111757055874303e-06,45
45,0.4961583077496293,1.0252859413378523,0.7366255144032922,0.6832705352991293,2.4471741852423216e-06,46
46,0.4953177994610113,1.0415858592025538,0.7325102880658436,0.6738314927752649,1.5708419435684504e-06,46
47,0.49488316245006186,1.0185110220693268,0.7407407407407407,0.68886456817232,8.856374635655631e-07,48
48,0.495996671424469,1.0356616311603122,0.7263374485596708,0.6695052309837131,3.942649342761114e-07,46
49,0.49517333857116586,1.049614784403593,0.7263374485596708,0.6629987487141817,9.866357858642197e-08,48
50,0.4946993387291853,1.0297881798979678,0.7345679012345679,0.6817259623717689,0.0,47
