epoch,train_loss,val_loss,val_acc,val_f1_macro,lr,elapsed_sec
1,1.2875533182965293,1.2899638399665738,0.6707818930041153,0.5414389457329288,9.990133642141359e-05,36
2,0.5297056919486138,1.100976906808806,0.7366255144032922,0.6538214904211748,9.96057350657239e-05,34
3,0.4995302326753258,0.9486731398743367,0.7716049382716049,0.7119642625609578,9.911436253643444e-05,34
4,0.4945333308924472,1.0063077600159271,0.7469135802469136,0.6827213446811895,9.842915805643155e-05,33
5,0.4864790147017117,0.9960865364889059,0.7695473251028807,0.7147718682586363,9.755282581475769e-05,36
6,0.4800095659808727,0.9519339858749767,0.8168724279835391,0.7713310457359428,9.648882429441257e-05,34
7,0.4805366151758225,0.8247940578333144,0.8436213991769548,0.8099461039621632,9.524135262330098e-05,34
8,0.47634656490099847,0.8144347058156881,0.8600823045267489,0.8332680230274537,9.381533400219317e-05,34
9,0.4751406970019409,0.7430961966024014,0.8765432098765432,0.8528386941570664,9.221639627510075e-05,35
10,0.4759962459747987,0.808305820197235,0.8580246913580247,0.8277243203332982,9.045084971874735e-05,34
11,0.4761810964583881,0.8567097293741909,0.8683127572016461,0.8440722765719834,8.852566213878945e-05,34
12,0.4735339703878315,0.7883796034526432,0.8641975308641975,0.8381065061442567,8.644843137107056e-05,34
13,0.474241207537832,0.7107480129096734,0.8930041152263375,0.876308228653306,8.422735529643442e-05,34
14,0.47370858495607937,0.7096806129310357,0.8909465020576132,0.8730848226443866,8.187119948743447e-05,34
15,0.47378357027245604,0.7289517487518091,0.8888888888888888,0.8677928781273302,7.938926261462366e-05,35
16,0.475461510762374,0.9086688834208029,0.831275720164609,0.794131043450603,7.679133974894982e-05,35
17,0.47455362230172116,0.898833091857502,0.8271604938271605,0.7844885419749303,7.408768370508575e-05,34
18,0.4721375957917204,0.9487814087681319,0.8395061728395061,0.8058271000744519,7.128896457825361e-05,35
19,0.47237021368439414,0.6869458439664095,0.8991769547325102,0.8822285798385316,6.840622763423389e-05,34
20,0.47268932210276904,0.8104442987177107,0.8497942386831275,0.8147273233172421,6.545084971874736e-05,34
21,0.4701026486257663,0.8099212170628364,0.8436213991769548,0.8069083995428732,6.243449435824272e-05,34
22,0.47141882620050496,0.7847500929126033,0.8477366255144033,0.813285557422196,5.9369065729286224e-05,33
23,0.4708251782742082,0.789594385604309,0.8600823045267489,0.832735904312024,5.626666167821521e-05,34
24,0.47040870920844474,0.7744515654726775,0.8539094650205762,0.8258472254372302,5.3139525976465657e-05,34
25,0.4702093168219185,0.7415786169683982,0.8765432098765432,0.8549525259062019,4.999999999999998e-05,35
26,0.47124890969150934,0.6996906113967974,0.8868312757201646,0.8680799487251101,4.6860474023534314e-05,34
27,0.47035282065916556,0.7587320868370464,0.8600823045267489,0.8320068678737753,4.3733338321784775e-05,34
28,0.46977379276224873,0.7563859759044255,0.8497942386831275,0.8196737546868975,4.063093427071375e-05,34
29,0.4707804336930919,0.753336480247631,0.8641975308641975,0.8384977021691468,3.756550564175724e-05,35
30,0.47048644820653257,0.8257375222174719,0.8436213991769548,0.8065918344749182,3.454915028125263e-05,35
31,0.46919268772130884,0.7953841685022346,0.8436213991769548,0.8107534931879377,3.1593772365766105e-05,34
32,0.4691242713126835,0.7711495605025271,0.8600823045267489,0.8305881686336475,2.8711035421746357e-05,35
33,0.46920499500821766,0.7881666918595632,0.8436213991769548,0.8086056772113144,2.591231629491422e-05,34
34,0.4692296892654255,0.7740956298363062,0.8539094650205762,0.8225893865695151,2.3208660251050148e-05,35
35,0.4690635958994005,0.7402320382771669,0.8683127572016461,0.8438527754201541,2.061073738537634e-05,35
36,0.4692021271993281,0.7380038114732185,0.8621399176954733,0.83449974917432,1.8128800512565503e-05,34
37,0.4690598181869785,0.7338789949201262,0.8662551440329218,0.8391771071118898,1.5772644703565555e-05,34
38,0.46925024809421373,0.7549296872606003,0.8600823045267489,0.8320101082215199,1.3551568628929426e-05,34
39,0.4688192244349236,0.7711747199174308,0.8559670781893004,0.8229817655662284,1.1474337861210536e-05,34
40,0.4698995391743238,0.7285493273793915,0.8703703703703703,0.8446346222775906,9.549150281252626e-06,35
41,0.46894226419684804,0.769128279430876,0.8539094650205762,0.8235922521540802,7.783603724899252e-06,34
42,0.46872956881151817,0.7600637326024687,0.8580246913580247,0.8282490675998448,6.184665997806817e-06,35
43,0.4688320352767946,0.7419098565362608,0.8621399176954733,0.834145035349848,4.75864737669903e-06,34
44,0.46853523444753375,0.7752411930894656,0.845679012345679,0.8138682017585595,3.5111757055874303e-06,35
45,0.4687434369528335,0.793596642375483,0.8395061728395061,0.8028182101506757,2.4471741852423216e-06,35
46,0.46857749770990786,0.7944878656187175,0.8436213991769548,0.8127849746201588,1.5708419435684504e-06,36
47,0.46890747733689575,0.7780910610171502,0.8436213991769548,0.811746874599605,8.856374635655631e-07,34
48,0.4703329570954982,0.7613604536027084,0.8580246913580247,0.8293966390124128,3.942649342761114e-07,35
49,0.469139566704697,0.7405338164710213,0.8703703703703703,0.8471247506235304,9.866357858642197e-08,35
50,0.4685845377264263,0.7984892615565548,0.8436213991769548,0.8081327095090549,0.0,35
