epoch,train_loss,val_loss,val_acc,val_f1_macro,lr,elapsed_sec
1,1.7499373479098626,1.9515607734766516,0.3436213991769547,0.3245791200960474,9.990133642141359e-05,48
2,0.8584715740442158,1.7849432205467066,0.448559670781893,0.4131039279195956,9.96057350657239e-05,47
3,0.6687114706998273,1.6427220895947743,0.5617283950617284,0.5112280908508896,9.911436253643444e-05,45
4,0.6253852082215371,1.6399527135699865,0.5555555555555556,0.5044442807060185,9.842915805643155e-05,48
5,0.6036357184593873,1.5740649422990933,0.588477366255144,0.5404895057598922,9.755282581475769e-05,44
6,0.5850352927814745,1.5194538292080286,0.5987654320987654,0.5527900476271366,9.648882429441257e-05,45
7,0.5772756700036324,1.5202881073264918,0.5987654320987654,0.5621701138371098,9.524135262330098e-05,44
8,0.5598924617981194,1.469897691359736,0.6255144032921811,0.57779221740093,9.381533400219317e-05,46
9,0.5574407649780506,1.4119110597995084,0.6563786008230452,0.5968574882641627,9.221639627510075e-05,42
10,0.5466105520519615,1.4226408510051147,0.6399176954732511,0.5828295009820745,9.045084971874735e-05,44
11,0.5381234112251211,1.3858499306219596,0.6563786008230452,0.602743561089487,8.852566213878945e-05,45
12,0.5347141178151315,1.3596004340874315,0.6625514403292181,0.6095442433950511,8.644843137107056e-05,44
13,0.5343395772093091,1.3134068123107094,0.6810699588477366,0.6243722120200015,8.422735529643442e-05,45
14,0.5346094807596146,1.3215346115606803,0.676954732510288,0.6160785734399735,8.187119948743447e-05,47
15,0.5271669443221207,1.3152601905320407,0.6831275720164609,0.6259657261253057,7.938926261462366e-05,46
16,0.5227065923591151,1.2943093619719455,0.6831275720164609,0.621761125603024,7.679133974894982e-05,46
17,0.5202981040887846,1.2333397610197343,0.7098765432098766,0.6504487909755929,7.408768370508575e-05,47
18,0.5144478225719759,1.2578630236441215,0.7037037037037037,0.648127560048379,7.128896457825361e-05,45
19,0.5164588703317206,1.2369544067009977,0.7078189300411523,0.6541437021201277,6.840622763423389e-05,46
20,0.515865218645249,1.2033202839486392,0.7139917695473251,0.6592336183261169,6.545084971874736e-05,46
21,0.5124977494531691,1.21413374781118,0.7016460905349794,0.6521933542693384,6.243449435824272e-05,46
22,0.5111148666430718,1.1705865683378998,0.7386831275720165,0.6980660801410798,5.9369065729286224e-05,43
23,0.5063879824789244,1.1531226966116164,0.7325102880658436,0.6895064432229202,5.626666167821521e-05,47
24,0.5074673490373885,1.1456946890050002,0.7695473251028807,0.7301017290862389,5.3139525976465657e-05,43
25,0.5039446813652467,1.1567151583271262,0.7283950617283951,0.688705655412015,4.999999999999998e-05,46
26,0.5042512760249308,1.1544909943278434,0.7448559670781894,0.7116416976241815,4.6860474023534314e-05,47
27,0.5035382109125475,1.1398312893424014,0.7283950617283951,0.6862067455614747,4.3733338321784775e-05,49
28,0.500282511827451,1.1016279630700256,0.7818930041152263,0.7403962616647703,4.063093427071375e-05,44
29,0.5027923571205656,1.133436755878935,0.7386831275720165,0.7049580983831207,3.756550564175724e-05,45
30,0.5014208643350653,1.1122571894661388,0.7592592592592593,0.7212433745946002,3.454915028125263e-05,44
31,0.49965939807034054,1.086714455374965,0.7736625514403292,0.7362635434045727,3.1593772365766105e-05,45
32,0.4992585821125882,1.095891430054182,0.7757201646090535,0.7443180598589917,2.8711035421746357e-05,45
33,0.49714439493379553,1.0879935992598042,0.779835390946502,0.7404746738090873,2.591231629491422e-05,43
34,0.4986564598099947,1.0960818112141801,0.7613168724279835,0.725421101762269,2.3208660251050148e-05,46
35,0.49812519485695483,1.0954452976277826,0.7736625514403292,0.7419566442893568,2.061073738537634e-05,45
36,0.4971428642048514,1.1005422318423237,0.7716049382716049,0.7382314763741508,1.8128800512565503e-05,45
37,0.49583283679246787,1.0855590414117884,0.7839506172839507,0.7486720360676238,1.5772644703565555e-05,46
38,0.4978874867158667,1.0872708240163669,0.7860082304526749,0.7502245160995666,1.3551568628929426e-05,46
39,0.4954064258394011,1.0861934629487402,0.7736625514403292,0.7377783880246843,1.1474337861210536e-05,46
40,0.4943642745234215,1.0907870423156047,0.7674897119341564,0.7278348068052874,9.549150281252626e-06,44
41,0.49628018278274233,1.0729071156968795,0.7860082304526749,0.7532333764039397,7.783603724899252e-06,43
42,0.49508515125192876,1.0801211973276648,0.7695473251028807,0.7299726242359011,6.184665997806817e-06,43
43,0.49344939771927654,1.0833701479091566,0.7716049382716049,0.7356949401830326,4.75864737669903e-06,47
44,0.49274058938907717,1.06966038888374,0.7880658436213992,0.7523871543740588,3.5111757055874303e-06,44
45,0.49388214221665755,1.0803065604143183,0.7736625514403292,0.737082831863509,2.4471741852423216e-06,43
46,0.49576316889193683,1.077814344761303,0.7777777777777778,0.7419598135388905,1.5708419435684504e-06,46
47,0.4952315515547095,1.0770154264238145,0.7777777777777778,0.7390892676427441,8.856374635655631e-07,46
48,0.49676485248772956,1.0725119749214425,0.7880658436213992,0.7515311695128921,3.942649342761114e-07,44
49,0.4967219450751098,1.0909448003572693,0.7592592592592593,0.7186170671779,9.866357858642197e-08,47
50,0.494616881534347,1.0648551257058916,0.7818930041152263,0.7452451671699305,0.0,44
